creationTime,user,referenceName,content
2018-11-23 22:36:11,j***e,美的（Midea）13升智能精准恒温 侧焰稳燃 三档变升电辅防冻多重安防 天然气燃气热水器非液化气,好愉快的一次网上购物，客户很有耐心的解答我的物体，发货速度很快，第二天就收到货，物流师傅还送到家里，由于我家还没有弄好所以暂时没安装，等安装好了再追加评论..
2018-10-22 18:04:41,j***s,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,美的（Midea）型号F8030-A9（HE），3000瓦智能省电电热水器，出水断电安全。一键极速洗模式。不苦等，更节能，更灵活。体型小，不占空间。真正高大上的一款出水断电电热水器。京东配送快，安装服务态度好。
2018-09-21 16:28:49,4***8,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,美的（Midea）3000W涡旋速热智能省电 出水断电安全浴 APP智控健康洗电热水器80升 F8030-A9(HE) 1、一键极速洗模式，不苦等，更节能，更灵活！ 2、880mm小体积！精致小巧不占空间！ 真正高大上的一款出水断电的电热水器，可惜自己没看清，此款机器，不带遥控不带遥控，家里没WIFI，吃力了。京东配送快，安装服务也很好。
2018-11-14 21:41:25,j***1,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,工艺精良、美观、大方，显示屏清晰明亮、触感好，热水快。师傅安装速度快，服务周到。好评，推荐。
2018-10-18 21:27:46,D***X,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,今年翻新房子，由于卫生间较小，正好看到美的的这款热水器，虽然是60升的，但是体积小巧，放在我家卫生间刚刚好。外观简约大气价格实惠，加热速度快，还支持手机APP远程开启关闭，非常实用。
2018-11-21 10:29:36,j***z,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,金色显大气，好看，加热速度快，屏幕显示屏很大，看着很舒服，出水断电，还可以手机预约，超级赞，一家人洗澡都够了。
2018-07-14 13:27:21,s***9,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,好机器，好服务，经得起时间的考验，试了一下，水温热的快，保温效果非常好，这样比较省电，够一家人使用，而且价格实惠。外观简洁大气，你值得信赖的品牌。
2018-10-24 09:20:07,j***q,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,嗯，东西收到了，免费安装了，电热水器要买还是得买大品牌，质量售后信的过。昨天安装的，昨晚上洗澡试了试，水又热又大又快，厨房的热水也很快，出水即停电，安全又放心，高温抑菌，智能省电，让人满意。
2018-11-08 20:37:35,jd135*****208,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,这款漩涡速热热水器真的太给力了！加热速度真的很快！价格实惠，质量信得过，家里都用的美的产品，卫生间比较小，选择这款很满意！虽然是60升的，但是体积小巧，外观简约大气上档次！还支持手机APP远程开启关闭，非常实用，京东快递很给力！非常满意的一次购物。
2018-08-30 18:35:42,东***0,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,60升的，大功率3000瓦的，京东的服务很好送到家，还抬到楼上，这里给个赞，这是我对比了很多同类产品和价位后最终的选择.60升的个头你想象中个头大，外观很漂亮，做工漆面都很好，一看就是大品牌的东西，隔天售后就派人安上了，比以前其它品牌小功率的出热水快多了，遥控很灵敏，触摸屏和方便，操作简单明了，总体感觉不错，美的品牌还是值得信赖的。
2018-11-09 16:28:44,j***1,美的（Midea）3000W双管速热 一级能效电热水器60升 无线遥控 专利漏电断电 F6030-A2S（HEY）,快递真是神速，凌晨下的单，中午就预约送货时间，次日早上就送达，而且订完送货时间就去预约安装时间，中午就来师傅安装，服务很到位，我家的安装地方有限，放上这个短款机器尺寸正合适，还不显大，安装师傅非常专业，量好尺寸，取好位置，娴熟的帮忙安装，看看机器真是高大上，智能功能齐全，而且还有遥控器，试了一下加热，嚯，真快啊，从十几度半个小时就到40多了，真是太满意了，再一个就是出水断电功能，真是安全可靠，家里有老人孩子，这下可以放心使用了。
2018-08-16 00:19:07,j***j,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),非常舒适满意：节能：水温调节非常方便，烧一桶水后可关电源：保温48小时后还照常常温！安装师傅非常热情，。满意喜欢，终于选择对的产品了。
2018-01-24 19:58:18,j***e,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),品牌必境是品牌，物流也很快，拿回来是自己装的，试了一下水，质量没得说，热水很快，以后在京东放心购物，大厂家质量有保障，值得信赖！
2018-03-03 11:58:26,---优优---,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),新戚朋友都是用美的热水器，推荐我使用。美的的产品可以，我家用的空调，风扇，电磁炉，微波炉等也是美的。
2017-11-18 22:49:58,j***斯,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),个头不小，容量够用，安装很简单，加热够快，淋浴头质量不怎么样，关注很久了，价格还算稳定，950拿下
2018-03-03 20:45:36,l***5,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),收货快！快递员送货上门！自己安装，经过一段时间体验，品牌品质不错，加热快，没噪音，外观也好看，，智能选择灵敏，加热好后，断电保温时间长，隔夜第二天下午还可以洗澡，容量大，一次分别洗二三人没问题。相信品牌，满意！
2017-03-01 12:01:20,谭妈妈388,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),"订单号：48351268273 2017-01-11 12:03:08 容量大，操作易，款式好看,安装简单，使用方便,加热的速度好不错，如果加个遥控，或价钱能便宜点就更好。"
2018-04-01 22:10:55,南***原,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),物品是不错的，水温最高可以烧到75度，刚烧水时用时长一点，之后再烧时就很快热了，质量暂时没问题，希望耐用点。
2017-12-25 04:25:34,u***o,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),终于把原来的燃气热水器换掉了，生活瞬间变得好轻松，再也不用放掉一大堆冷水才能有热水了，厨房卫生间随开随热，太爽了！京东送货及时，价格合理，美的安装也很给力。全部5星好评。
2018-11-19 15:22:42,j***4,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,蛮好的，出热水快，我们家的一室一卫刚好
2018-11-26 09:47:14,4***1,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,此用户未填写评价内容
2018-11-26 15:02:20,可***9,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,不错，送货师傅送货入户；安装师傅，中午饭都不吃，加班加点的安装，真是辛苦，都说安装材料费贵，吓得我自备材料，下来没花一分钱.
2018-11-26 15:30:24,沉***3,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,美的的服务还是不错的，安装师父也热心，费用什么的都有清单，价格明示，热水器也给力，好用，好评。
2018-11-26 18:19:57,肖***李,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,东西不错，挺漂亮，也好用可以下手
2018-11-22 23:16:33,j***c,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,11月13日下单，预约19日送货，迟左两天21日才到货，好在到货三十分钟师傅上门安装，而且收费合理明快。暂时未通天然气，试用后追评
2018-11-26 16:06:48,3***8,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,商品很满意，不错
2018-11-24 13:52:35,小***笑,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,服务态度很好，客服很有耐心，送货师傅很快，还给搬到家里，而且送货师傅居然认识，是我一个客户，世界太小了，安装师傅也很细心，很为我们想，这次购物体验很棒
2018-11-26 14:21:38,j***d,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,安装师傅第一天来管子罗丝没拧紧，晚上屋里都是燃气味，水管漏水，还好没出事情，第二天师傅又来从新弄过，这安装专业么
2018-11-24 13:23:46,f***r,美的（Midea）稳流恒温 电辅防冻多重安防6年质保即热式天燃气热水器JSQ22-G,"非常不错的热水器，噪声小，热水快，性价比非常高。
安装师傅认真负责，赞一个！"
2018-04-19 21:55:41,3***k,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),秒杀的，有电显示屏，很喜欢，方便了，什么时候都有热水，预约的工人安装的，很方便，比实体店便宜，赞一个，还有质保，放心了
2018-03-29 20:50:51,j***d,美的（Midea） 60升双管速热增容 洗澡淋浴 数显 电热水器F60-21WB3(S),用过用过几天才来评价的，没有出现任何异常，非常好用，款式也比较漂亮，性价比很高，物流也很快，售后的师傅，也比较负责，态度很棒，有需要还会再来，也会向朋友推荐。
2018-11-22 14:53:07,浮***末,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),"美的三佰优橞卷：质量好（  djd.red/2m ）复/.置/输入括呺/内@内蓉，/到.，流览嚣打开#领/曲。非常好外观漂亮，做工精致，可以远程控制，非常方便，保温性能满意，希望耐用。美的的安装服务不错，加装的管和接头收费*元，不贵。使用过程中经常有哒哒响，应该是继电器的声音吧。外观大气上档次,颜色玫瑰金色,非常好看,很高大上档次,液晶屏数字很大,方便观察,按钮简洁大方。功率够用容量够用,单位安装,多人洗热水丝毫不耽误,用水自动断电,能听见空开断电的声音,让人很踏实。总体来说挺满意。这款美的热水器真的很棒！液晶屏配上金色的装饰显得高档。可以整胆或者半胆加热，加上85%的热水输出率，让一级能效的它，更加节能！还有APP智能遥控软件，功能一目了然，调温.加热一按就搞定，非常方便操作。外观精美，显示屏幕大，烧水速度挺快的，使用起来放心安全！省电，安全，还可以实时预约功能，只需设置洗浴时间，就能使用热水。出水断电很安全，科技感也很足，可以手机APP操作！美的产品质量好，外观漂亮，大小合适，免费安装，感觉自己赚了！！有快递公司，服务态度超棒，约好时间后，售后马上来安装了！满分！"
2018-11-05 09:41:36,j***d,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),选择美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，都很喜欢。
2018-11-26 09:17:40,y***6,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),选择美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，都很喜欢。
2018-08-25 16:01:09,男***8,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),"线条流畅、时尚、全自动控制、防电墙产品；
加厚聚氨酯整体发泡保温层，保温节能效果更好;保温；
采用防干烧、防超温、防漏电、防高水压等多重保护装置以及IP&times;4级防水设计，使用寿命长，节能省电；
超长低热负荷发热管，寿命更长、防电墙设计，线条流畅
安装师傅很负责，调试好了。"
2018-11-23 13:58:09,j***m,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),比较熟悉美的的品牌，因为身边用美的的挺多。又特意买的美的（Midea）80升速热增容LED大屏幕数显的F8030-A6（HEY）款。可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有A+能效，输出热水更多，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便。快递也很给力的，头一天下单，第二天完美送到，非常感谢啦！！！！！安装师傅很用心的给安装好了。机器外型高端大气上档次。漂亮！感谢安装师傅！辛苦辛苦！！！！！
2018-10-26 10:49:09,张***3,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),跟家人看了很多款热水器，最终选择美的（ Midea）80升电 热水器5倍增容A＋能效遥控预约. F8030－A6（HEY），首先机器外型高端大气上档次，可以遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e＋增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，我们家人都很喜欢
2018-11-06 08:13:23,j***0,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),热的快，有遥控方便，还可以预约时间，触摸屏很灵敏，安装师傅很专业，京东送货****，我家的家电都在京东买的，服务好，质量有保证！
2018-11-26 12:43:28,j***千,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),A10非常的好看容量也大，外表高端大气，可以远程控制，屏幕很大，操作简单方便，加热速度也快，保温效果非常好！有TECH活水功能！东西到货完整，样子看起来也挺不错，个头挺大，质感也不错，师傅很敬业，穿统一工装，干活也很麻利，很快就装完了，还很耐心的给讲解操作，有任何疑问也很耐心的回答，很满意！
2018-07-09 20:52:48,j***j,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),事情太多，评价有点晚了。当时看了很多款热水器，最终选择美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，我们家人都很喜欢
2018-10-30 09:42:39,D***1,美的（Midea）变频速热 WIFI云管家 一级能效 一键节能洗 大屏健康洗 60升电热水器F6021-A4(HE),终于抽出时间评价了，看了好多热水器，最终选择了这款美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。美的的服务真的没得说，师傅安装非常专业。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，最主要的是，有TECH活水功能！！！真心方便，很满意的一次购物。
2018-11-14 09:50:47,j***1,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,东西不错，安装师傅也很好，试机效果也很好！
2018-11-20 20:41:37,s***f,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,热水器收到了，颜色还不错，唯一不足的一点11号买，16号才配送，由于房子刚装修，还没有通气，没法试用，等通气后再来评价，安装师傅很负责，没有乱收费。
2018-11-18 18:26:45,j***f,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,双11购买的美的热水器，刚刚安装完毕，试机用一下，应该还好，装修还未完成，以后使用效果等待进住再追加评价。今天是下雨天，安装师傅风雨无阻来我家施工，辛苦师付了。
2018-07-05 18:19:47,深***浪,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,安装师傅很好，临时出了一些小插曲，但安装师傅也没恼，一切很顺利，美的的热水器也是杠杠滴！第二次购买啦！
2018-11-06 09:47:37,埋***z,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,感谢京东，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬！首先，宝贝是性价比很高的，我每次都会先试用再评价的，热水器很棒，水温很稳定，还有一键设置厨房清洗使用温度，可以调节升数，不用担心浪费也不怕加热量不够，哈哈?。京东的配送绝对是一流的，送货速度快，配送都是到家的。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞。
2018-10-28 15:53:45,jd_240974403,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,噪音小，热得快，安装快服务好，对比其他平台，京东的服务真是最好的 ，没有之一。
2018-10-25 17:20:03,j***安,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,快递小哥很不错 机器明天安装  好评
2018-11-15 18:02:17,j***z,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,师傅已安装好，服务满意，下次还买美的的。
2017-12-30 13:29:07,t***3,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,自己家里安装了水棒，水挺大，一直洗，可以洗两个人到30几度。然后再烧个把小时，就又能洗澡了。热水来的挺快，很舒服。水箱是长型的，也不占地方。机子包上楼，包装收费也是有标准的，也不会乱收取费用乱叫价。之后也会做回访什么的。也挺好的。
2018-08-06 12:40:05,j***c,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,新装好了，很方便，温度是可以调的，不会像网上说的只能调一次，以后就不能调，随时可以调，很保温，煮了一次没用完三四天水还是热的，感觉还行，用电还不知道，还没有正式入住。安装师傅也很到位
2018-09-05 15:14:22,我***史,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,@
2018-11-03 07:52:28,生***-,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,因为家里以前用的空气能热水器坏掉了，趁着这次活动赶紧入了新，美的的这款热水器外观漂亮，功能齐全，配送相当快，11.1下的单，11.2清晨就送来了，安装师傅很耐心很专业，这样家里又有舒舒服服的热水用了～
2017-11-25 22:22:29,E***9,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,机子高端，大气，上挡次200L的大容量，足够满足一家人冬天淋浴了。师傅安装到位，态度也很好。美的大品牌，值得信赖。
2017-12-27 15:05:36,朵***8,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,妥妥滴就装好了，颜色很喜欢，再也不要为人多烧水排队洗澡犯愁了，空气能很赞，还有最大的好处就是省电省电省电！活动期间买的，划算哟！
2018-01-18 17:55:53,c***6,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,200L的足够五个人用，热水器看着高大上的样子，下单马上有人电话来核实安装的情况，自建楼五楼送货上门，省事省心。用了几天，感觉不错，几个浴室用，热水充足，不错
2018-03-28 16:25:18,陈***8,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,卖家与安装师傅服务都很好。当天预约当天上门安装。没其他不愉快的问题。全网对比价最便，实体店要5880，省了不少。3层楼3个洗手间够用。
2017-01-02 18:06:10,p***r,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,刚安装完，送货的物流公司员工很给力，一卸车，就说：&ldquo;重的东西让我来&rdquo;一个劲抬上楼顶，1百个赞！感觉这款产品不错！还整机保修6年！。空气能热水器关键使用方便，优于电热水器和燃气热水器，热水连续，温度方便调节！
2018-01-08 22:32:53,老***好,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 200L（通用3-5人）,宝贝不错，应该省电，感谢安装工刘师告知热水循环系统，使用热水循环的好处，已加上。美的能自配循环系统那更完美了！
2018-11-20 18:25:48,梁***缘,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,"1、送货速度非常快，11号晚上下单13号就送到了。
2、送货服务非常好，直接送货上门。
3、家里三室两卫，本来买14升就够，直接买了16升。
4、该款是触摸显示屏，非常好用！
5、该款可以一键厨房洗，非常方便！
6、8年保修，还送VIP延保卡，有很多优点，大品牌值得信赖！
7、美的安装师傅也很准时，安装服务非常好，穿了工作服佩戴了工作证。不但把旧的拆除了安装了新的，发现旧的燃气阀一直在漏气后，还帮我们换了全新的热水管（出水管）、进水管、燃气管，安装完还把清洁做了，走的时候还把安装垃圾带走了，整体服务非常棒！非常专业！
8、目前热水器使用起来效果很好，出热水很快，冷热调节也很智能，期待更好的使用体验效果！"
2018-11-23 17:43:26,x***0,美的（Midea）14升随温感调温 天然气燃气热水器 大水量水气双调三档变升安全防护厨房洗JSQ27-G3S,安装师傅很负责，服务态度好，不错
2018-11-14 11:28:52,j***a,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,真是租房首选啊！以图为证，给力，物流急时。五星级好评。高达上，
2018-07-21 22:51:38,j***6,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,宿舍一个人用，我买了40毫升的，提前说明我不是托，一直用的是美的的，我觉得美的的售后很好，我家这个安装整整装了2个小时，因为是老小区，墙面比较虚，膨胀螺丝打进去就出来了，安装师傅给我想尽了办法，终于安装妥当，我很感谢这个安装师傅，再就是也没有像别人说的乱加费。总之这次购物还是很好的。
2018-08-22 09:58:33,n***n,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,网上买这些实在实惠，价格不高，上门安装方便很多，家里很多电器都是美的，老品牌值得信赖！上门安装的师傅很专业人也很nice，最重要快递快啊，之前旧的突然坏掉，新买的下单后第二天到，京东物流给力
2018-08-12 08:55:25,webstarson,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,外观美观，售后服务好，专业，值得推荐。
2018-11-10 00:13:26,l***k,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,售前咨询时商家非常耐心，送货也很及时，是京东自己的快递送的，非常方便！直接给搬到家里！而且收到后有问题联系商家回复也非常及时，解决很快！绝对满分好评！！！
2018-07-19 09:57:20,z***4,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,烟机灶具质量很好，安装师傅态度也好，服务认真。
2018-11-21 20:45:22,x***0,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,好的很，我买来洗手洗脸水用，一大家人用合适了，舒服的很
2018-10-04 21:42:12,j***c,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,预约安装非常顺利 师傅态度也非常好 安装非常专业很可靠  很舒心的体验
2018-11-20 17:40:22,H***l,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,外观不错，上门安装态度好，物流快点赞
2018-11-18 15:54:57,米***m,美的（Midea） 40升经济适用 8年质保电热水器 F40-15A3（HI）,双十一下单的，很快就送达了，~公众号直接预约安装，师傅就会主动联系约时间上门了。师傅很快就安好了，很满意～
2018-11-22 16:10:18,j***局,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,一个字好，两个字很好。非常满意，售后安装态度很好。
2018-11-20 16:27:46,x***9,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,经济实惠大水量，超级划算，比实体店便宜多了！京东的服务也是没的说，头天下单，弟二天送货上门，第三天安装。安装应该是美的服务，师傅干活很仔细，人不错！
2018-11-19 20:52:43,小***s,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,我买的是16升的，容量大，实物跟店家图片描述的一样哦，大爱这颜色，看起来就高大上，质量也是杠杠的，愉快的一次购物
2018-11-19 10:54:11,月***情,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,很不错，我还担心没买好，这款的感觉不错，外观好看，水也热得快，谢谢卖家的东西，希望以后售后一如既往好！
2018-11-20 11:05:20,q***6,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,收到货几天了，前天按装，是正品自动调温，用着方便，比实体店便宜多啦。反正我很满意，好评
2018-11-14 09:31:29,j***y,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,到货快，安装师傅态度和技术都还行，已经装好了，不过还没通气，颜值杠杠的★★★★★
2018-11-14 16:59:45,8***3,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,第二天就收到热水器了，过了四天等师傅来装修。材料费比预期的要高，花了*块，但是没办法，老房子必须的得这么装，管子链接差不多八米，不过只要能装好，顺利用上热水就行。从购买到安装再到使用，整个过程是非常满意，谢谢美的谢谢师傅ヾ?≧&forall;≦)o
2018-11-25 06:16:26,E***V,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,这几天太忙了，没及时评价不好意思啊，质量不错哦，出热水快，帅哥安装的也专业，我家是老房子，厨房卫生间都通了热水，就这安装费用太贵，这下天冷也不怕，机器外观也时尚，希望能长时间经的起考验！后续在追评！
2018-11-20 13:28:52,j***t,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,发货速度快，今天来安装了，安装师傅服务态度很好，热水很快
2018-11-26 19:38:22,j***8,美的（Midea） 16升智能恒温燃气热水器家用电天然气强排式JSQ30-H2S,这是第二次购买美的产品，报装后马上就有师傅来上门安装，经试机，一切正常。安装师傅服务热情，耐心讲解注意事项及产品售后保修。
2018-01-03 10:06:07,蒋***培,美的（Midea） 5升1500W速热 自动补水 小厨宝（下出水） F05-15A(X),想在厨房按一热水器用耒洗碗、洗莱。先购的是燃汽热水器，收货后安裝工人说：&ldquo;安装条件不适合，不能安装&rdquo;只好退货后，购买了小厨宝。厨宝做工非常精细，加热速度快，占地面积小，使用方便。就是加热一次热水量有效。
2017-11-13 16:04:52,a***o,美的（Midea） 5升1500W速热 自动补水 小厨宝（下出水） F05-15A(X),简单好用 配线水管自己买 下出水在装修的时候就要设计好 否则就只能下出水 但上出水不会积水 很好用 冬天早上洗脸刷牙用
2017-11-20 13:53:27,y***姐,美的（Midea） 5升1500W速热 自动补水 小厨宝（下出水） F05-15A(X),您好，商品已经收到了，是正品，加热非常快，质量好，防漏电，也不耗电，挺好用的，下次还会选购的
2017-06-03 14:19:41,_***_,美的（Midea） 5升1500W速热 自动补水 小厨宝（下出水） F05-15A(X),厨宝很好看，小巧玲珑，包装很满意，快递迅速，客服人员有问必答，服务热情，五星！已经安装，安装师傅很专业，服务热情，干活很仔细认真，安装非常麻利，手法老练迅速！安装完成后，还将施工地方打扫干净，服务真是周到！通电后，厨宝水温上升迅速，水量适中，作为厨房洗刷用具没有问题！总之，很是满意的一次购物！五星评价！！！
2017-04-05 19:47:56,张***4,美的（Midea） 5升1500W速热 自动补水 小厨宝（下出水） F05-15A(X),一开始老妈看见她朋友家买了这个，让我帮她买一个，我是反对的，想想家里有热水器了，买这个干嘛，不过后来还是买了。但后来安装好这个后，我很喜欢，这个小东西真的很方便，加热很快，一开水龙头热水就出来，现在我每天洗脸刷牙，洗头，都跑老妈卫生间来洗，真的很棒。
2017-11-12 17:10:16,j***帅,美的（Midea） 5升1500W速热 自动补水 小厨宝（下出水） F05-15A(X),安装工装好后马上就开始使用了，出热水很快，可以根据自己的需求调水温，就一个旋钮易操作，好评！
2018-01-23 14:56:51,j***度,美的（Midea） 5升1500W速热 自动补水 小厨宝（下出水） F05-15A(X),很方便，早就想买了，冬天洗碗洗手啥的超级方便，免得我妈妈总是冻手。就是不知道耗电不耗电，然后安装费是我自己找的人，一百多感觉有点贵
